"","wavelength","mean_deciduous_reflectance","sitka_mean_reflectance","pasture_mean_reflectance","moss_mean_reflectance","rho_mean_reflectance","grass_mean_reflectance","br_mean_reflectance","ash_mean_reflectance","alder_mean_reflectance","birch_mean_reflectance","beech_mean_reflectance","haz_mean_reflectance","hc_mean_reflectance","lime_mean_reflectance","rowan_mean_reflectance","syc_mean_reflectance"
"1511",1511000,44.2350925925926,55.4131428571429,48.5797,48.7618461538462,39.1877222222222,46.5139166666667,42.3583333333333,53.439,40.8996666666667,36.6895,67.4756666666667,30.195,43.071,27.618,54.441,44.287
"1512",1512000,42.2469722222222,50.0685714285714,55.393,38.7634615384615,42.9903333333333,45.1758333333333,48.2369444444444,44.196,37.252,42.4995833333333,48.8756666666667,37.341,39.672,38.323,49.402,42.6615
"1513",1513000,42.1986203703704,49.7745714285714,55.6515,31.8413076923077,41.5682222222222,43.1610277777778,47.2326111111111,45.783,37.4296666666667,44.35075,38.5736666666667,39.0315,44.341,44.922,44.589,40.767
"1514",1514000,43.7924351851852,52.2315714285714,50.0229,33.4652307692308,37.0532777777778,42.4210833333333,41.4523333333333,53.337,43.9428333333333,42.28675,41.2523333333333,34.606,51.004,43.213,44.385,40.105
"1515",1515000,43.0624074074074,46.5211428571429,45.5051,43.519,36.5763333333333,44.6899444444444,41.428,49.997,57.1826666666667,42.9373333333333,37.1556666666667,31.331,43.749,38.426,47.93,38.853
"1516",1516000,40.5529074074074,47.0362857142857,40.875,37.4384615384615,36.2616111111111,46.2163333333333,39.9495555555556,43.781,49.8945,42.7421666666667,28.589,31.466,38.803,35.141,51.485,43.0745
"1517",1517000,39.2011203703704,50.0101428571429,39.6733,32.2491538461538,35.4838888888889,45.5314722222222,38.1519444444444,39.106,36.6051666666667,42.5119166666667,25.965,33.942,37.438,35.509,54.086,47.647
"1518",1518000,41.6048796296296,48.8604285714286,44.9202,47.8221538461538,34.3337777777778,42.6045277777778,38.4117777777778,39.29,39.4365,43.52875,37.3076666666667,36.3325,37.165,39.551,55.253,46.5795
"1519",1519000,41.8022777777778,47.1045714285714,50.9176,43.664,31.8775,43.9031111111111,37.4345555555556,43.716,43.0158333333333,42.1613333333333,36.2683333333333,36.5375,36.986,38.617,50.451,48.4675
"1520",1520000,40.8957962962963,49.2431428571429,52.4475,33.654,31.0926111111111,44.8755,37.9103333333333,47.808,42.5501666666667,39.6035,33.947,34.944,34.523,41.312,46.282,47.0925
"1521",1521000,40.6631388888889,55.2471428571429,48.1403,31.5412307692308,33.3858333333333,42.4471666666667,40.7473888888889,49.634,38.1666666666667,37.5215833333333,38.631,33.384,30.402,50.467,46.875,40.887
"1522",1522000,43.0681018518518,51.7251428571429,45.4707,35.0878461538462,35.1447777777778,40.6265277777778,40.597,56.71,41.891,36.21875,38.7396666666667,37.6955,33.907,48.259,46.96,47.232
"1523",1523000,45.0113611111111,49.1598571428571,50.8024,36.7507692307692,35.1095,39.5993055555556,37.7072777777778,55.063,43.4901666666667,39.4609166666667,43.0476666666667,39.709,41.902,44.094,46.694,51.6415
"1524",1524000,44.9125925925926,50.878,59.8133,34.2470769230769,33.6461111111111,40.1366944444444,34.5846666666667,45.824,40.5753333333333,45.626,49.519,36.777,47.794,42.277,46.31,49.511
"1525",1525000,42.6433055555556,50.7401428571429,52.0006,31.3973846153846,33.8416111111111,44.9516944444444,38.3022222222222,53.121,41.5503333333333,45.4400833333333,38.5883333333333,32.047,38.36,40.299,45.675,48.709
"1526",1526000,41.2079907407407,49.5784285714286,45.5617,31.2428461538462,32.7017777777778,44.4994444444444,40.1536666666667,53.464,40.567,44.4864166666667,33.068,32.7495,32.737,40.778,48.727,44.295
"1527",1527000,41.5622962962963,47.8048571428571,44.4676,33.9513076923077,30.6779444444444,40.1333333333333,39.4243333333333,49.03,38.0033333333333,44.032,36.8913333333333,36.6995,34.03,42.661,53.278,39.4355
"1528",1528000,43.3328611111111,46.0014285714286,45.8911,37.8711538461538,30.0904444444444,39.2565833333333,39.0606666666667,54.644,37.3688333333333,43.5874166666667,43.706,36.1225,36.656,42.824,53.605,41.482
"1529",1529000,42.0740648148148,46.502,50.621,37.6967692307692,33.5124444444444,41.4321944444444,39.0197222222222,53.412,38.4108333333333,41.4209166666667,39.9353333333333,35.2335,39.357,40.222,48.849,41.826
"1530",1530000,40.0794166666667,47.8558571428571,52.6331,35.3178461538462,35.7868333333333,43.8074444444444,39.1670555555555,50.182,41.419,39.5379166666667,34.3233333333333,34.489,39.871,36.893,43.161,40.8385
"1531",1531000,40.6152777777778,48.007,47.0332,34.0892307692308,31.9923888888889,43.4139444444444,39.0875,52.6,45.2065,39.9883333333333,38.4806666666667,33.9445,36.941,35.607,41.963,40.8065
"1532",1532000,39.7622407407407,48.288,46.6055,33.023,32.9497777777778,41.6559722222222,37.2035,48.343,37.9401666666667,38.3145,38.459,32.7675,34.989,37.336,48.456,41.255
"1533",1533000,40.0228148148148,48.1025714285714,47.3312,34.3432307692308,33.0892222222222,42.3159444444444,35.6323333333333,46.147,34.5403333333333,38.4406666666667,40.0763333333333,32.4125,36.277,38.822,52.543,40.9465
"1534",1534000,42.2714814814815,47.2988571428571,45.87,37.9791538461538,29.5422222222222,46.4224166666667,35.7677777777778,50.673,42.6691666666667,41.6251666666667,45.227,33.636,40.141,38.116,48.835,39.521
"1535",1535000,41.1020648148148,46.8208571428571,45.1143,37.1256153846154,31.3923888888889,47.7382777777778,36.2646111111111,49.875,43.4663333333333,39.5739166666667,39.0633333333333,35.5135,39.182,37.703,46.469,39.0725
"1536",1536000,39.7056666666667,46.9505714285714,46.666,35.9759230769231,33.0207222222222,44.6681111111111,37.566,49.679,43.2501666666667,38.8986666666667,34.0076666666667,34.7735,37.34,36.878,43.084,39.44
"1537",1537000,39.7449814814815,47.5994285714286,50.3073,36.1245384615385,32.4423333333333,40.2116666666667,38.8542222222222,51.255,44.5583333333333,41.2488333333333,35.7506666666667,32.538,36.724,36.048,39.895,39.687
"1538",1538000,41.646287037037,48.3624285714286,54.2019,36.2809230769231,31.8009444444444,44.6946944444444,37.2405,49.932,45.9363333333333,42.6255833333333,43.8886666666667,36.431,37.735,37.134,43.698,37.436
"1539",1539000,40.7718888888889,47.7864285714286,52.547,34.9151538461538,30.6477777777778,47.8529166666667,36.6808333333333,47.511,43.7193333333333,39.7118333333333,41.7133333333333,35.722,37.13,40.096,45.014,36.3295
"1540",1540000,39.0824444444444,46.8645714285714,47.8952,33.1491538461539,30.5713333333333,47.5991944444444,37.4037777777778,45.266,39.9531666666667,36.2058333333333,35.487,32.095,37.825,42.62,45.701,36.589
"1541",1541000,41.6426111111111,47.7861428571429,47.2,33.4660769230769,33.8792222222222,45.3999722222222,38.0059444444444,44.483,39.6775,39.4653333333333,42.5996666666667,33.007,45.136,41.199,52.4,36.816
"1542",1542000,40.9713148148148,48.4248571428571,47.3382,34.2643076923077,33.8642222222222,44.9442222222222,37.854,43.912,42.5073333333333,40.3791666666667,43.6333333333333,35.2005,39.912,35.196,51.729,36.2725
"1543",1543000,39.5445,48.0845714285714,49.7093,34.6512307692308,32.3001666666667,45.4417777777778,37.1996111111111,44.169,43.9991666666667,38.6201666666667,41.9286666666667,36.8165,32.14,33.401,46.959,37.867
"1544",1544000,40.8492407407407,46.8571428571429,54.6621,34.5,32.3885555555556,45.3100277777778,36.6078888888889,45.609,41.0126666666667,36.3636666666667,43.4163333333333,36.643,34.695,42.335,44.492,43.0765
"1545",1545000,40.721787037037,47.3182857142857,52.028,37.6663846153846,34.0372777777778,45.1558055555556,37.3771111111111,45.227,42.9026666666667,38.77975,39.0406666666667,35.577,34.612,44.022,45.416,40.919
"1546",1546000,39.8236388888889,47.8654285714286,48.8465,38.4093846153846,33.7496666666667,45.3925277777778,36.9691111111111,41.892,45.9295,40.8455833333333,36.8346666666667,35.022,33.998,40.283,46.366,37.242
"1547",1547000,39.2220462962963,47.5368571428571,49.912,34.8481538461538,30.8916666666667,45.9935555555556,34.7950555555556,37.956,46.626,39.8199166666667,40.624,35.5185,34.142,35.727,45.905,36.68
"1548",1548000,40.2412222222222,47.5497142857143,52.0172,35.7133076923077,32.4711666666667,45.6387777777778,35.4841111111111,45.544,44.1686666666667,39.8221666666667,41.6836666666667,35.466,30.588,38.568,48.331,37.9995
"1549",1549000,40.8583611111111,48.4492857142857,52.0789,36.8123846153846,33.433,46.5149722222222,36.8506111111111,47.605,41.9305,38.95575,40.829,37.1225,30.092,41.911,49.833,39.4465
"1550",1550000,40.471037037037,49.3327142857143,49.8364,36.5595384615385,32.4758333333333,48.4748611111111,37.4339444444444,42.561,40.9083333333333,37.707,39.769,38.96,33.611,41.661,48.762,40.3
"1551",1551000,39.7528240740741,47.3435714285714,47.5536,35.6458461538462,31.9605555555556,48.6030833333333,35.9942222222222,45.366,39.5411666666667,39.48925,41.924,34.5465,36.283,34.767,44.855,41.0035
"1552",1552000,39.9857962962963,46.3777142857143,50.3053,35.3232307692308,31.3495,48.7919166666667,36.1227222222222,47.317,40.8585,39.8856666666667,41.517,34.2535,36.771,34.299,45.242,39.7285
"1553",1553000,40.6211296296296,46.5872857142857,54.8429,35.4347692307692,31.0148333333333,48.7430555555556,36.9085,46.566,42.856,39.8101666666667,39.689,37.411,36.536,37.531,47.992,37.199
"1554",1554000,40.3465555555556,46.6045714285714,54.4308,35.2852307692308,31.5323333333333,47.5354722222222,35.7242222222222,43.792,41.5981666666667,42.0543333333333,40.34,38.8215,38.259,35.445,47.436,35.373
"1555",1555000,40.420537037037,47.8938571428571,51.93,37.3533076923077,31.2007222222222,48.8035277777778,35.8339444444444,42.449,40.4156666666667,41.4583333333333,41.8403333333333,39.297,37.415,37.032,47.104,36.7735
"1556",1556000,40.5425925925926,48.6851428571429,48.9258,38.6212307692308,30.558,50.1649166666667,36.3101111111111,43.078,41.5768333333333,39.2255,41.872,38.1695,34.99,38.24,48.339,39.3925
"1557",1557000,40.3163703703704,47.6371428571429,47.0914,36.55,30.564,49.2561111111111,35.8858333333333,44.729,45.3125,37.8313333333333,39.649,35.4775,33.472,35.104,50.897,40.375
"1558",1558000,40.3523518518519,48.3251428571429,49.4723,35.3636153846154,32.3502777777778,49.3038611111111,35.6208888888889,42.674,43.4976666666667,39.624,42.598,35.027,38.369,35.785,48.831,36.7655
"1559",1559000,40.5531296296296,48.4895714285714,51.3878,35.2387692307692,32.5985555555556,50.2708055555556,36.0082777777778,41.617,42.0483333333333,41.3971666666667,44.7496666666667,36.063,39.852,37.011,47.356,34.884
"1560",1560000,40.7123611111111,47.3491428571429,50.7877,35.5263846153846,30.5767777777778,51.4224166666667,36.9102777777778,43.786,43.6813333333333,41.36425,43.2916666666667,37.304,34.687,36.535,48.648,37.114
"1561",1561000,40.3186851851852,47.8708571428571,51.8138,34.3429230769231,31.409,50.8885277777778,36.9906111111111,45.601,42.941,40.9285,43.2636666666667,37.068,34.099,35.142,46.882,36.943
"1562",1562000,40.1136481481482,48.8705714285714,51.6565,33.6976923076923,31.9288333333333,50.7489166666667,36.9300555555556,46.96,41.5103333333333,40.0383333333333,42.3166666666667,35.5635,36.243,35.334,47.37,35.687
"1563",1563000,40.3051944444444,49.4574285714286,50.6234,34.3871538461538,31.2529444444444,51.2897777777778,36.9487222222222,47.16,40.8733333333333,39.21425,40.9056666666667,34.3455,38.117,37,50.209,34.922
"1564",1564000,40.70025,48.7614285714286,51.9172,36.5124615384615,30.1612777777778,51.2408055555556,36.9131111111111,44.717,42.8141666666667,39.57575,42.0463333333333,36.7275,34.566,37.742,51.006,37.1075
"1565",1565000,40.8829814814815,48.0558571428571,51.83,35.6090769230769,31.0277222222222,51.233,37.0028333333333,43.956,43.882,39.9176666666667,43.4266666666667,37.2405,35.994,36.585,50.779,36.166
"1566",1566000,40.7656666666667,47.7575714285714,51.6197,33.8781538461539,32.0471111111111,51.5629722222222,37.2813888888889,44.538,43.7111666666667,40.039,44.2003333333333,36.4885,38.523,34.955,49.705,34.731
"1567",1567000,40.4493333333333,47.9684285714286,53.8111,35.6111538461538,30.2599444444444,52.3411666666667,37.703,44.521,43.1046666666667,40.0695,43.9873333333333,37.1185,34.162,35.149,47.995,37.937
"1568",1568000,40.6481296296296,48.734,52.8927,36.2643076923077,30.506,52.3170555555556,37.364,45.808,42.6298333333333,39.7575,42.5353333333333,38.2685,34.386,36.55,47.687,38.211
"1569",1569000,40.8381759259259,48.9938571428571,50.6822,35.9676153846154,31.0228888888889,52.1598611111111,36.6319444444444,46.295,42.3336666666667,39.5900833333333,41.1553333333333,38.429,36.899,37.079,49.014,36.7485
"1570",1570000,40.5671203703704,48.1865714285714,49.7453,35.498,30.0445555555556,52.5051944444444,36.1285,44.536,42.249,39.9425833333333,41.081,36.8965,37.862,35.479,51.192,35.866
"1571",1571000,40.5608796296296,48.2424285714286,50.5105,34.6294615384615,30.3617777777778,52.4743888888889,36.6616666666667,43.953,43.1215,40.36975,42.6386666666667,36.464,36.941,34.265,51.003,36.292
"1572",1572000,40.6463888888889,48.8352857142857,51.6166,35.236,30.7576111111111,52.7587222222222,37.0414444444444,44.147,43.2631666666667,40.5573333333333,43.466,36.7395,35.611,34.551,50.683,36.7995
"1573",1573000,40.6740185185185,49.574,52.026,37.3538461538462,30.6192777777778,53.5186388888889,36.8081111111111,44.449,42.3191666666667,40.5981666666667,42.8593333333333,37.168,34.891,35.905,50.995,36.8815
"1574",1574000,40.5801666666667,50.2577142857143,50.862,37.7254615384615,30.6937777777778,53.9159166666667,36.8543888888889,44.028,42.4075,41.531,43.168,37.18,35.054,35.109,49.137,37.607
"1575",1575000,40.5734814814815,49.992,51.4762,37.0089230769231,30.5808888888889,53.7578333333333,37.3578888888889,43.064,43.0388333333333,41.1658333333333,43.3766666666667,36.8715,35.406,34.987,49.899,37.3525
"1576",1576000,40.6230555555556,49.3674285714286,53.1076,35.9937692307692,30.5528888888889,53.4975555555556,37.7725555555555,42.456,43.6066666666667,39.8538333333333,43.238,36.858,35.453,35.483,52.315,36.344
"1577",1577000,40.5124814814815,50.2131428571429,51.7783,35.8065384615385,31.4365,54.1896666666667,36.8643333333333,43.824,43.2416666666667,39.869,42.9516666666667,38.321,34.749,34.445,50.992,36.219
"1578",1578000,40.594537037037,50.444,51.8527,35.7489230769231,31.5474444444444,54.8710833333333,36.7573888888889,45.213,43.3811666666667,40.7513333333333,42.9553333333333,38.484,34.492,33.875,50.293,35.906
"1579",1579000,40.75425,50.3955714285714,52.4729,35.8661538461538,30.8575,55.2981666666667,37.0403888888889,45.392,43.729,41.5729166666667,43.2203333333333,37.89,34.501,34.234,50.629,35.62
"1580",1580000,40.7706388888889,50.9751428571429,51.5028,36.3016153846154,29.9955,55.4563333333333,36.6600555555556,43.771,43.56,41.3535833333333,43.5456666666667,37.9955,34.283,35.31,51.245,35.872
"1581",1581000,40.9365555555556,51.1391428571429,50.6731,36.0766923076923,30.4088333333333,55.3401111111111,36.6912222222222,43.77,43.645,40.8643333333333,43.7276666666667,37.998,35.119,35.051,51.948,36.306
"1582",1582000,41.1416388888889,50.757,50.9472,35.7486153846154,31.1644444444444,55.4150555555556,36.9358333333333,44.375,43.3863333333333,40.7139166666667,44.204,38.462,35.469,34.693,52.017,36.9545
"1583",1583000,41.2335277777778,50.1787142857143,52.2995,35.8369230769231,31.3656111111111,55.9094166666667,37.1115,44.483,42.5448333333333,41.1790833333333,44.8783333333333,39.496,34.505,35.114,51.297,37.6045
"1584",1584000,41.0694259259259,51.0945714285714,51.8213,36.0356153846154,31.4268333333333,56.0575555555556,37.27,45.122,42.7183333333333,41.6435,43.2,39.111,35.211,34.046,51.588,36.985
"1585",1585000,40.9535277777778,51.4568571428571,51.5688,36.0680769230769,31.4315,56.2260277777778,37.3624444444444,45.132,43.0563333333333,41.9489166666667,42.658,38.32,35.21,33.97,52.242,36.0445
"1586",1586000,40.9864351851852,50.7681428571429,52.1533,35.9350769230769,31.3951111111111,56.5239444444444,37.3470555555556,44.376,43.082,42.04825,43.9106666666667,37.916,33.935,35.397,52.779,35.434
"1587",1587000,40.9392962962963,51.0531428571429,51.6607,36.0752307692308,31.1970555555556,56.5799444444444,37.115,44.406,42.8573333333333,42.0108333333333,42.836,38.5,33.799,35.643,53.017,35.3845
"1588",1588000,40.9519814814815,51.4538571428571,51.8055,36.2302307692308,31.2494444444444,56.8333055555556,37.1946666666667,44.486,43.0265,41.8843333333333,42.354,38.572,33.913,35.622,53.151,35.559
"1589",1589000,41.0538981481481,51.5928571428571,52.4763,36.4313846153846,31.5074444444444,57.2038611111111,37.5143333333333,44.569,43.337,41.7830833333333,42.655,38.2945,34.21,35.494,53.285,35.8575
"1590",1590000,41.2182222222222,51.2634285714286,52.4878,36.8693846153846,31.6312222222222,57.2965833333333,37.6142222222222,44.952,42.9445,41.864,42.424,38.869,35.006,35.109,53.494,36.3015
"1591",1591000,41.1726111111111,51.5471428571429,51.9599,36.8370769230769,31.5085555555556,57.3682222222222,37.4404444444444,44.802,42.7465,41.9748333333333,42.5616666666667,39.1305,34.631,35.521,53.232,35.954
"1592",1592000,41.0908518518519,51.746,51.4315,36.5528461538462,31.2876111111111,57.5219722222222,37.1942222222222,44.391,43.0458333333333,42.046,42.9593333333333,39.0565,33.968,35.844,52.968,35.539
"1593",1593000,41.216287037037,51.0074285714286,51.4618,36.4731538461538,31.1805,57.8040277777778,37.1358333333333,44.191,43.8036666666667,42.0810833333333,43.2743333333333,38.908,34.357,35.018,53.311,36.0025
"1594",1594000,41.2547685185185,51.3238571428571,51.4783,36.5634615384615,31.1166666666667,58.12575,37.2361666666667,43.432,43.8171666666667,42.5210833333333,43.4666666666667,38.589,34.635,35.06,53.587,36.185
"1595",1595000,41.268287037037,51.7262857142857,51.6,37.036,31.3616666666667,58.4223611111111,37.4613333333333,43.374,43.2858333333333,42.6104166666667,43.5033333333333,38.4735,34.835,35.452,54.055,35.8255
"1596",1596000,41.3224074074074,51.4898571428571,51.8653,37.7378461538461,31.8472777777778,58.6358333333333,37.6878333333333,44.501,42.7028333333333,42.062,43.4723333333333,38.7185,35.028,35.584,54.678,35.155
"1597",1597000,41.3681759259259,51.537,51.7385,37.2672307692308,31.3606666666667,58.6533888888889,37.4682777777778,44.529,42.9125,42.3129166666667,43.8706666666667,38.716,34.992,35.312,54.078,35.5905
"1598",1598000,41.4970925925926,51.7417142857143,52.2616,37.2796153846154,31.0811111111111,58.8257777777778,37.4387222222222,44.118,43.4365,42.6435,44.0023333333333,38.87,34.836,35.693,54.009,35.8655
"1599",1599000,41.6870925925926,51.9694285714286,53.3515,38.1343076923077,31.3833333333333,59.2920833333333,37.7276111111111,43.797,43.8801666666667,42.7353333333333,43.7463333333333,39.239,34.702,36.567,54.902,35.615
"1600",1600000,41.7494907407407,52.0397142857143,53.3823,38.4828461538462,31.6419444444444,60.00625,37.7785555555556,44.02,43.8811666666667,42.7729166666667,43.7193333333333,39.43,34.754,36.002,55.572,35.594
"1601",1601000,41.8291203703704,52.2001428571429,52.8917,38.8987692307692,31.7070555555556,60.1874444444444,38.0073333333333,44.426,43.6803333333333,42.55975,43.869,39.6085,35.534,35.51,55.179,36.0955
"1602",1602000,41.9084166666667,52.4202857142857,52.4914,39.2110769230769,31.7001666666667,60.0981944444444,38.1767777777778,44.7,43.611,42.4154166666667,44.0843333333333,39.6165,36.365,35.262,54.557,36.5645
"1603",1603000,41.9066203703704,52.5365714285714,52.9241,38.9646153846154,31.9132222222222,60.5533888888889,37.7780555555556,44.563,44.0728333333333,42.9029166666667,44.1833333333333,39.179,35.92,34.88,55.455,36.0035
"1604",1604000,42.0746944444444,52.645,53.3274,39.0063846153846,31.9360555555556,61.1275555555556,38.1772222222222,45.601,44.6366666666667,43.1175833333333,44.303,39.1495,35.163,35.362,55.303,36.0365
"1605",1605000,42.1667592592593,52.6944285714286,53.3968,39.2205384615385,31.9311666666667,61.4528055555556,38.7232777777778,46.272,44.7133333333333,43.0905,44.457,39.2565,34.691,36.082,54.73,36.2085
"1606",1606000,41.9625648148148,52.6677142857143,53.1181,39.341,32.1679444444444,61.3551388888889,38.5826111111111,45.098,44.0445,43.0820833333333,44.539,39.1555,34.843,36.207,54.849,35.845
"1607",1607000,42.0368055555556,52.9471428571429,53.3377,39.6166923076923,32.8609444444444,61.7283888888889,38.6835555555556,45.098,44.3663333333333,43.35425,43.7256666666667,39.801,35.078,35.974,55.087,35.847
"1608",1608000,42.2445,53.116,53.5706,39.9844615384615,33.0354444444444,62.1328333333333,38.8024444444444,45.672,44.8315,43.5488333333333,43.8426666666667,40.104,34.805,35.709,55.545,36.1425
"1609",1609000,42.3882592592593,53.0117142857143,53.5593,40.3357692307692,32.3713888888889,62.3070833333333,38.7622777777778,46.04,44.7871666666667,43.4741666666667,45.398,39.5415,34.033,35.61,56.102,36.5085
"1610",1610000,42.2444444444444,53.2558571428571,53.8667,40.4983846153846,32.193,62.6725,38.6760555555556,45.564,44.4268333333333,43.3986666666667,45.418,39.129,34.156,35.626,55.886,36.5955
"1611",1611000,42.1518611111111,53.2142857142857,53.939,40.6190769230769,32.2636111111111,62.8934444444444,38.6499444444444,45.362,44.1258333333333,43.4749166666667,44.947,39.2115,34.687,35.356,55.99,36.2125
"1612",1612000,42.2212314814815,52.7864285714286,53.8539,40.6427692307692,32.5014444444444,63.0093611111111,38.6978333333333,45.607,44.1231666666667,43.6420833333333,44.7223333333333,39.5195,35.179,35.043,56.485,35.67
"1613",1613000,42.3600462962963,52.347,54.3728,40.2663846153846,32.9632222222222,63.4584166666667,38.7328333333333,45.534,44.581,43.5955833333333,45.4413333333333,39.0355,35.097,35.676,56.4,35.88
"1614",1614000,42.5043796296296,52.5375714285714,54.3799,40.3423076923077,33.0360555555556,63.6118333333333,38.8727222222222,46.065,44.9356666666667,43.61375,45.44,39.0315,34.978,35.819,56.649,36.0075
"1615",1615000,42.5765648148148,52.9781428571429,53.8923,40.7675384615385,32.8513888888889,63.5532777777778,38.9707222222222,46.473,44.964,43.7330833333333,44.98,39.4785,35.044,35.649,56.973,35.8945
"1616",1616000,42.5193888888889,52.9012857142857,53.3814,41.0354615384615,32.8323888888889,63.6424444444444,38.8141111111111,45.59,44.6443333333333,43.8845,45.0416666666667,39.8375,35.336,35.912,56.773,35.6555
"1617",1617000,42.6062685185185,52.9695714285714,52.8744,40.9055384615385,32.7620555555556,63.9062777777778,38.8452777777778,45.834,44.753,43.87775,45.0626666666667,39.949,35.005,35.859,57.378,35.738
"1618",1618000,42.714462962963,53.1264285714286,52.9765,40.7903076923077,32.6945,64.1751666666667,38.9668333333333,46.246,44.8611666666667,43.7908333333333,45.1756666666667,39.9315,34.551,36.056,58.036,35.782
"1619",1619000,42.7134722222222,53.2488571428571,53.9044,41.0744615384615,32.7011666666667,64.3320277777778,39.0235,45.836,44.568,43.7309166666667,45.4643333333333,39.948,34.534,36.78,57.986,35.574
"1620",1620000,42.7516574074074,53.4821428571429,54.1538,41.5472307692308,32.7625,64.6750555555556,39.0427222222222,46.099,44.5203333333333,43.6695833333333,45.329,40.12,34.729,36.193,57.848,36.257
"1621",1621000,42.74025,53.5001428571429,53.5959,41.8559230769231,32.8848333333333,64.8641944444444,39.0157777777778,46.041,44.467,43.7734166666667,45.3283333333333,40.0835,34.907,35.413,58.169,36.48
"1622",1622000,42.6610925925926,53.253,52.6993,41.9064615384615,32.9942222222222,64.8291666666667,38.9676111111111,45.357,44.367,43.9651666666667,45.6316666666667,39.7485,34.964,35.22,58.866,35.8305
"1623",1623000,42.640787037037,53.2307142857143,53.033,42.0336153846154,32.8031111111111,65.0248611111111,38.9808333333333,45.124,44.7018333333333,43.6225833333333,45.6866666666667,39.518,35.06,35.715,58.627,35.712
"1624",1624000,42.6129814814815,53.1692857142857,53.4328,42.4006923076923,32.8279444444444,65.3128333333333,39.1252222222222,45.11,44.7525,43.5986666666667,45.1606666666667,39.425,34.68,36.437,58.732,35.621
"1625",1625000,42.6296111111111,53.007,53.571,42.6766153846154,33.0006111111111,65.5998611111111,39.2773333333333,45.157,44.6145,43.896,44.727,39.4545,34.16,36.855,59.098,35.7045
"1626",1626000,42.8250092592593,52.7962857142857,53.5984,42.1270769230769,32.8421666666667,65.7919166666667,39.1593888888889,45.085,44.953,43.9384166666667,45.8766666666667,39.529,34.478,36.333,58.727,36.505
"1627",1627000,43.0064907407407,52.9314285714286,53.6224,42.1203846153846,32.7055555555556,65.7637777777778,39.2071666666667,45.458,45.0541666666667,43.9954166666667,46.4473333333333,39.777,35.022,35.809,58.732,36.7635
"1628",1628000,43.0433981481481,53.1704285714286,53.622,42.4687692307692,32.8116111111111,65.8031666666667,39.2976111111111,45.822,44.7673333333333,44.0500833333333,46.1786666666667,39.8405,35.34,35.702,58.96,36.73
"1629",1629000,42.8937037037037,53.1432857142857,53.5907,42.5779230769231,33.2206666666667,66.2173611111111,39.1958888888889,45.601,44.2225,44.028,45.5393333333333,39.376,35.118,36.16,58.997,37.0015
"1630",1630000,43.0295185185185,53.2042857142857,54.0707,42.5493846153846,33.0223888888889,66.3956111111111,39.1815,45.792,44.3451666666667,43.9381666666667,45.9653333333333,39.2305,34.892,36.481,59.546,37.0755
"1631",1631000,43.2327407407407,53.2171428571429,54.226,42.7102307692308,32.7873333333333,66.6330555555556,39.1903333333333,45.958,44.6906666666667,43.9643333333333,46.3936666666667,39.4665,34.848,36.884,59.87,37.0195
"1632",1632000,43.2987777777778,53.1442857142857,53.6861,43.1986153846154,32.9800555555556,67.1035833333333,39.1985,45.836,44.8303333333333,44.1656666666667,46.113,39.8675,35.018,37.408,59.556,36.8945
"1633",1633000,43.3110555555556,53.4597142857143,53.8488,43.5691538461538,33.2962777777778,67.34275,39.4677777777778,46.223,44.892,44.1811666666667,46.3723333333333,39.6815,35.154,37.241,59.529,36.5255
"1634",1634000,43.2714444444444,53.5425714285714,54.397,43.7212307692308,33.4122222222222,67.3621388888889,39.5936666666667,46.546,44.8326666666667,44.2233333333333,46.467,39.5795,35.42,36.578,59.792,36.0045
"1635",1635000,43.2363425925926,53.3387142857143,54.8779,43.7489230769231,33.3105,67.2949444444445,39.5055555555556,46.469,44.6816666666667,44.31775,46.2766666666667,39.7745,35.71,35.981,60.222,35.6945
"1636",1636000,43.3394351851852,53.5442857142857,54.5021,44.0206153846154,33.378,67.4248055555556,39.5582222222222,45.797,44.4996666666667,44.2145833333333,46.4386666666667,39.9015,35.494,36.724,60.489,36.4965
"1637",1637000,43.6063611111111,53.8921428571429,54.7001,44.3696923076923,33.3766666666667,67.9703333333333,39.7244444444444,46,45.1018333333333,44.2935833333333,46.7553333333333,40.1395,35.485,36.847,61.037,36.798
"1638",1638000,43.8704537037037,54.1187142857143,55.2291,44.6351538461538,33.4252777777778,68.6390277777778,39.9260555555556,46.583,45.9006666666667,44.5014166666667,46.948,40.3425,35.853,36.478,61.546,36.6815
"1639",1639000,43.8746481481481,53.9482857142857,55.1037,44.6633846153846,33.7741666666667,68.8851666666667,40.0435555555556,46.163,45.6606666666667,44.5816666666667,46.698,40.2365,36.468,36.688,61.391,36.985
"1640",1640000,43.8804351851852,53.8591428571429,55.3487,45.0012307692308,33.9257222222222,69.101,40.1918888888889,46.652,45.4906666666667,44.52175,46.75,40.039,36.306,36.744,61.56,36.8605
"1641",1641000,43.9895185185185,53.9458571428571,55.5374,45.5009230769231,34.0305555555556,69.4741666666667,40.2922777777778,47.312,45.5848333333333,44.5436666666667,47.1456666666667,40.059,35.873,36.865,61.835,36.6875
"1642",1642000,44.2191759259259,54.2037142857143,55.263,45.9083846153846,34.3346111111111,70.0511666666667,40.293,47.219,45.8901666666667,44.8350833333333,47.7083333333333,40.4565,35.782,37.275,61.943,36.8635
