wavelength,mean_deciduous_reflectance,sitka_mean_reflectance,pasture_mean_reflectance,moss_mean_reflectance,rho_mean_reflectance,grass_mean_reflectance,br_mean_reflectance,ash_mean_reflectance,alder_mean_reflectance,birch_mean_reflectance,beech_mean_reflectance,haz_mean_reflectance,hc_mean_reflectance,lime_mean_reflectance,rowan_mean_reflectance,syc_mean_reflectance
2166,0.052211519,0.054226571,0.0539352,0.062272462,0.037003056,0.106489444,0.042928889,0.051548,0.047018167,0.047379333,0.050717667,0.0420355,0.036999,0.036735,0.1185,0.038971
2167,0.052134037,0.053951,0.0535662,0.061604154,0.0367625,0.10608625,0.042715444,0.051572,0.0470115,0.047367,0.050431333,0.0420525,0.037225,0.036606,0.11779,0.039151
2168,0.052066787,0.053693286,0.0532439,0.061036308,0.036588222,0.105778333,0.042530833,0.051466,0.047046833,0.04736075,0.050273,0.0421,0.037343,0.036535,0.11723,0.0392465
2169,0.052031935,0.053491571,0.05297,0.060580615,0.036486944,0.105588361,0.042385778,0.051275,0.0471245,0.04738325,0.050231667,0.042181,0.037405,0.036562,0.11686,0.039265
2170,0.052129685,0.053412857,0.0528443,0.060136615,0.036456444,0.105465417,0.042342722,0.05135,0.0472855,0.047506833,0.050137333,0.042305,0.037753,0.036675,0.11662,0.0395345
2171,0.052259648,0.053432286,0.0529276,0.059817308,0.036503,0.10543425,0.042311056,0.051358,0.047436,0.047691333,0.050237,0.04249,0.038142,0.036767,0.11638,0.0398355
2172,0.052436667,0.053485,0.0531477,0.059655077,0.036641444,0.105495944,0.042333889,0.051437,0.047648,0.0479265,0.05044,0.042732,0.038537,0.036861,0.1162,0.0401485
2173,0.052697972,0.053513857,0.0534011,0.059649692,0.036879889,0.105648917,0.042472056,0.051787,0.048008667,0.048203917,0.050595667,0.043007,0.038961,0.037026,0.11619,0.0405025
2174,0.052998435,0.053622857,0.0537059,0.059766308,0.037168389,0.105924722,0.042602556,0.052014,0.0483235,0.048485583,0.050923333,0.043208,0.039441,0.037317,0.11642,0.0408535
2175,0.053349139,0.053807714,0.0541556,0.059956615,0.037501667,0.106302889,0.042768889,0.052263,0.048689833,0.048788417,0.051322,0.0434815,0.039994,0.037581,0.11673,0.0412925
2176,0.053761833,0.054046286,0.054775,0.060223154,0.037883,0.10676075,0.043000889,0.052642,0.049170667,0.049138167,0.051727667,0.0438945,0.040607,0.037779,0.11706,0.0418375
2177,0.054222324,0.054296429,0.0554129,0.060706231,0.038306444,0.107261167,0.043247944,0.05305,0.049680333,0.049577417,0.052249667,0.0442735,0.041188,0.038202,0.11748,0.0423
2178,0.054723648,0.054616571,0.05613,0.061219077,0.038925389,0.107889694,0.043604278,0.05353,0.050202333,0.0500345,0.052722,0.0447195,0.041824,0.038586,0.11808,0.0428145
2179,0.055276556,0.055002429,0.0570046,0.061770462,0.039672778,0.108632,0.044032222,0.054082,0.050785667,0.0505205,0.053193333,0.0452235,0.042535,0.038914,0.11882,0.043415
2180,0.055917852,0.055397571,0.0581388,0.062528154,0.040293333,0.109398861,0.044382167,0.054673,0.051541167,0.051116,0.053896,0.0456905,0.043289,0.03937,0.11963,0.044055
2181,0.056594333,0.055855,0.0591318,0.063521769,0.041051611,0.11036675,0.044853778,0.055281,0.05219,0.051645,0.054736,0.046225,0.044143,0.039748,0.12059,0.044791
2182,0.057305435,0.056403857,0.0601733,0.064731846,0.041912444,0.111512417,0.045411278,0.055955,0.0528705,0.052172917,0.055579,0.0468175,0.044965,0.040102,0.12179,0.045497
2183,0.058070667,0.057066286,0.0615456,0.066134154,0.042792389,0.112773333,0.045974778,0.056748,0.053773167,0.0528065,0.056331333,0.0474305,0.045635,0.040545,0.12331,0.0460565
2184,0.058895481,0.057847857,0.0628677,0.067804846,0.043839111,0.114249139,0.046618,0.057546,0.054553833,0.053422833,0.057228667,0.0480435,0.046456,0.041059,0.12502,0.0467295
2185,0.05982813,0.058721714,0.0644137,0.069854692,0.045029778,0.115927056,0.047360389,0.058445,0.055406167,0.054059167,0.058312333,0.04867,0.047328,0.041704,0.1271,0.0474285
2186,0.060880759,0.059689143,0.0663402,0.072332692,0.046373667,0.117830611,0.048219722,0.059478,0.0564185,0.054746167,0.059591667,0.049346,0.048153,0.042459,0.12963,0.0481045
2187,0.061949157,0.060805714,0.0684003,0.075111077,0.047965889,0.120067361,0.049208278,0.060483,0.0573185,0.055463083,0.061038333,0.050152,0.048895,0.043082,0.13226,0.0488505
2188,0.063197583,0.062121857,0.0708445,0.078405385,0.049859778,0.122643111,0.050393333,0.061707,0.058377667,0.05627525,0.062711333,0.051039,0.049736,0.04386,0.13537,0.049702
2189,0.064671704,0.06372,0.0738003,0.082231615,0.052187667,0.125565667,0.051799556,0.063206,0.059663333,0.057202333,0.064634667,0.052027,0.050733,0.044905,0.139,0.050674
2190,0.066331278,0.065706714,0.0773174,0.086454462,0.055138556,0.128836806,0.053418778,0.064895,0.061103333,0.058232833,0.066808333,0.053187,0.051852,0.046211,0.14293,0.051762
2191,0.06836975,0.068058143,0.0816,0.091223615,0.058704722,0.132578167,0.055469222,0.066946,0.062831333,0.059584583,0.069732333,0.054753,0.053381,0.047846,0.1472,0.0530535
2192,0.070851722,0.070842,0.0866703,0.096483846,0.063010667,0.136768694,0.057967778,0.069404,0.065013,0.061282167,0.073259333,0.0567635,0.055371,0.049979,0.15185,0.0547435
2193,0.07381863,0.074146714,0.0925246,0.102156308,0.068192278,0.141369639,0.060901333,0.072312,0.067782833,0.063350833,0.077174,0.059227,0.057845,0.052793,0.15688,0.057003
2194,0.077381472,0.078011,0.0993121,0.108284385,0.074227611,0.146440806,0.064398611,0.075837,0.071021167,0.066086417,0.081903667,0.062298,0.061007,0.056354,0.16223,0.059696
2195,0.081566426,0.082404429,0.1069711,0.114877231,0.081191056,0.151955889,0.0684635,0.079902,0.0749105,0.0694465,0.087315333,0.06605,0.064926,0.060654,0.16792,0.0629735
2196,0.086391611,0.087318286,0.1154122,0.121902308,0.089110722,0.157870806,0.073130333,0.084518,0.079539333,0.073408333,0.093323333,0.0705325,0.069626,0.065702,0.17393,0.066945
2197,0.091886185,0.092791429,0.124529,0.129249077,0.097959333,0.164140806,0.078525722,0.089919,0.084786833,0.078037667,0.100004667,0.0757715,0.075078,0.071568,0.1802,0.07161
2198,0.098014833,0.098807143,0.134332,0.136903462,0.107571111,0.170728889,0.084553833,0.09592,0.090698167,0.083403667,0.107306667,0.081744,0.081325,0.078184,0.1866,0.076952
2199,0.10474775,0.105352429,0.144765,0.144883077,0.117885611,0.177563889,0.091182111,0.10252,0.097269833,0.089498917,0.11511,0.0884045,0.088369,0.085467,0.19315,0.0829405
2200,0.112042065,0.112389857,0.155715,0.153236154,0.128903167,0.184550833,0.098404333,0.10981,0.104466167,0.096259417,0.12325,0.09568,0.096175,0.093311,0.1999,0.089527
2201,0.11984238,0.119808429,0.167012,0.161825385,0.140478722,0.191788889,0.106244111,0.11773,0.112181333,0.103803083,0.13172,0.1035995,0.10456,0.10163,0.20668,0.0966775
2202,0.128046009,0.127548714,0.178561,0.170606923,0.152461944,0.199164167,0.114607833,0.12617,0.120391667,0.111949083,0.140443333,0.11201,0.11333,0.11033,0.21345,0.10434
2203,0.136556722,0.135585143,0.190287,0.179568462,0.164716111,0.206552778,0.123414222,0.135,0.12905,0.120517167,0.149333333,0.120765,0.12237,0.11933,0.22022,0.112425
2204,0.145289,0.143952857,0.202144,0.188751538,0.177155556,0.2139675,0.132725556,0.14408,0.137968333,0.129609333,0.158263333,0.12985,0.13178,0.12844,0.22691,0.1207
2205,0.154204815,0.152467143,0.214058,0.198059231,0.189718889,0.221390556,0.142412778,0.15356,0.147145,0.13909,0.167083333,0.13915,0.14134,0.13766,0.2336,0.129215
2206,0.163253333,0.161087143,0.225979,0.207433846,0.202332222,0.228795833,0.152412222,0.16343,0.156558333,0.148861667,0.17577,0.148595,0.1509,0.14695,0.24024,0.137975
2207,0.172397685,0.170027143,0.237905,0.216880769,0.214892778,0.236151389,0.162782222,0.17352,0.16613,0.1589325,0.184526667,0.15824,0.1605,0.15614,0.24663,0.14696
2208,0.181590185,0.1791,0.249821,0.226407692,0.227431111,0.243500556,0.173465556,0.18386,0.17583,0.169271667,0.19313,0.167945,0.17009,0.16524,0.25299,0.155955
2209,0.190806944,0.188304286,0.261712,0.236036923,0.239932778,0.2508275,0.184458333,0.19443,0.185616667,0.1798125,0.201543333,0.177685,0.17963,0.17427,0.25932,0.164955
2210,0.200039444,0.197744286,0.273584,0.245784615,0.252381667,0.258098611,0.195775,0.20521,0.195481667,0.190471667,0.209836667,0.187515,0.1891,0.18324,0.26548,0.17402
2211,0.209341574,0.207342857,0.285587,0.255524615,0.264767778,0.265395,0.207378889,0.21625,0.205411667,0.2012925,0.21808,0.19742,0.1986,0.19217,0.27161,0.18324
2212,0.218681111,0.217171429,0.297656,0.265299231,0.277109444,0.272710556,0.219261111,0.22753,0.215391667,0.212295,0.226213333,0.20738,0.20811,0.20102,0.27765,0.19254
2213,0.228008333,0.227271429,0.309721,0.27513,0.289394444,0.280022778,0.231405556,0.23903,0.2254,0.223441667,0.234173333,0.217335,0.21758,0.20975,0.28357,0.201795
2214,0.237328426,0.23753,0.321954,0.284852308,0.301548333,0.287352222,0.243807222,0.2508,0.23548,0.2346325,0.241973333,0.227245,0.22699,0.21833,0.28953,0.210975
2215,0.246656481,0.248004286,0.334363,0.294555385,0.313577222,0.294714444,0.256478333,0.26287,0.245495,0.245883333,0.2497,0.237205,0.23632,0.22683,0.29543,0.220175
2216,0.255977222,0.258714286,0.346921,0.304250769,0.325482222,0.302103333,0.269379444,0.2752,0.255425,0.25718,0.25736,0.247195,0.24555,0.23525,0.3012,0.229435
2217,0.265266667,0.269661429,0.359563,0.313876923,0.337283889,0.309483333,0.282407778,0.28774,0.265401667,0.268468333,0.26487,0.25704,0.2547,0.24345,0.30697,0.23876
2218,0.274505,0.280814286,0.372389,0.323391538,0.348901667,0.316896667,0.295617778,0.30044,0.27526,0.279721667,0.272233333,0.26684,0.26382,0.25156,0.31267,0.248
2219,0.283675,0.292164286,0.385355,0.332753077,0.360323333,0.3243275,0.308977778,0.3133,0.284983333,0.290925,0.279416667,0.27657,0.27289,0.25955,0.31829,0.25715
2220,0.292751574,0.303717143,0.398378,0.341933077,0.371564444,0.331740833,0.322422222,0.32631,0.294621667,0.3020675,0.28637,0.28614,0.28182,0.26733,0.32383,0.266275
2221,0.301722407,0.3154,0.411572,0.350936154,0.382518889,0.339143056,0.335945,0.33947,0.30412,0.313081667,0.2932,0.295575,0.29061,0.27489,0.32926,0.275295
2222,0.310574907,0.32722,0.42493,0.359742308,0.393200556,0.346534167,0.349468889,0.35273,0.313416667,0.323905833,0.299846667,0.304865,0.29926,0.28229,0.33462,0.28424
2223,0.319283611,0.339178571,0.438419,0.368323846,0.403617222,0.353896389,0.362947222,0.36605,0.322473333,0.334505833,0.306273333,0.31397,0.30774,0.28952,0.33992,0.2931
2224,0.327829444,0.351172857,0.451941,0.376651538,0.413705556,0.361163889,0.376382778,0.37937,0.331286667,0.344955,0.312583333,0.32283,0.31611,0.29649,0.34507,0.30177
2225,0.336173796,0.36317,0.46552,0.384718462,0.423465556,0.3683825,0.389683333,0.39262,0.339863333,0.355119167,0.318666667,0.331465,0.32426,0.30318,0.3501,0.31029
2226,0.344285833,0.375141429,0.47913,0.392511538,0.432875,0.375544444,0.402787222,0.40576,0.348178333,0.3649375,0.324466667,0.339835,0.33217,0.3096,0.35499,0.318635
2227,0.352148148,0.387038571,0.492688,0.400001538,0.441870556,0.382581944,0.41565,0.41876,0.35617,0.374415,0.330023333,0.347845,0.33987,0.31579,0.35974,0.32672
2228,0.359788796,0.398864286,0.506267,0.407126154,0.450503333,0.389513056,0.428286111,0.43161,0.363871667,0.3835925,0.33535,0.3556,0.34728,0.32173,0.36446,0.334605
2229,0.367184444,0.410511429,0.519798,0.413913077,0.458761111,0.396307222,0.440616111,0.44422,0.371251667,0.392416667,0.340476667,0.36307,0.35447,0.32741,0.36906,0.342285
2230,0.374300833,0.421871429,0.533209,0.420453846,0.466621667,0.402938333,0.452577222,0.45651,0.378306667,0.4008225,0.345423333,0.370185,0.36151,0.33282,0.37339,0.34974
2231,0.381101481,0.433095714,0.546499,0.426655385,0.47403,0.409433611,0.464149444,0.46856,0.384981667,0.40885,0.350046667,0.37695,0.36812,0.33795,0.37757,0.356885
2232,0.387601852,0.44405,0.559603,0.432556923,0.481033333,0.4157625,0.475332778,0.48029,0.391313333,0.41651,0.354423333,0.38334,0.37446,0.34276,0.3816,0.36372
2233,0.393802778,0.454638571,0.572474,0.438163846,0.487652778,0.421890556,0.4861,0.49159,0.397325,0.423778333,0.358606667,0.389365,0.3806,0.34723,0.38547,0.37026
2234,0.399705093,0.464948571,0.585176,0.443383846,0.493841111,0.427842222,0.496441111,0.50252,0.403041667,0.430565833,0.362503333,0.39522,0.38632,0.35148,0.38916,0.376535
2235,0.405286944,0.474895714,0.597657,0.448353077,0.499679444,0.433588889,0.506351667,0.51307,0.408373333,0.436989167,0.36613,0.400655,0.39178,0.35546,0.39267,0.382455
2236,0.410563704,0.484471429,0.609853,0.453095385,0.505175556,0.439135,0.515821667,0.52321,0.413338333,0.443068333,0.369546667,0.405665,0.39696,0.35918,0.39605,0.388055
2237,0.415588981,0.493725714,0.621692,0.457547692,0.510267222,0.444510278,0.524848333,0.53286,0.418066667,0.448749167,0.37281,0.410465,0.40179,0.36271,0.39937,0.39348
2238,0.420310093,0.502598571,0.633308,0.461751538,0.515033333,0.449660833,0.533458889,0.54205,0.422476667,0.454050833,0.375843333,0.414935,0.40633,0.36604,0.40251,0.398555
2239,0.424723056,0.51106,0.644589,0.465703077,0.519453889,0.454592778,0.541624444,0.55078,0.426556667,0.458995833,0.37862,0.41908,0.41059,0.36913,0.40547,0.403285
2240,0.428842037,0.519092857,0.655389,0.469403846,0.523507778,0.4593175,0.549316111,0.55905,0.430318333,0.463591667,0.381163333,0.42293,0.41457,0.37194,0.40829,0.407725
2241,0.43270713,0.52675,0.665852,0.47295,0.527286111,0.463794722,0.556612778,0.56694,0.433795,0.467859167,0.38359,0.426475,0.41827,0.37452,0.41105,0.411865
2242,0.436303981,0.534011429,0.675931,0.476259231,0.530751111,0.468080278,0.563491111,0.5744,0.437003333,0.471814167,0.385793333,0.42978,0.42171,0.3769,0.41366,0.415675
2243,0.439623981,0.540855714,0.685578,0.479303077,0.533892222,0.472195,0.569951667,0.58138,0.439946667,0.475474167,0.38772,0.43286,0.42487,0.37909,0.41609,0.419185
2244,0.44270713,0.547281429,0.694744,0.482149231,0.536778889,0.476072222,0.576056667,0.5879,0.442663333,0.478820833,0.38955,0.435665,0.42774,0.38114,0.41838,0.422505
2245,0.445540648,0.553301429,0.703468,0.484833077,0.539382778,0.479719444,0.581784444,0.59404,0.44511,0.4818875,0.391223333,0.43821,0.43032,0.38296,0.42059,0.425525
2246,0.448131019,0.558921429,0.71177,0.487362308,0.541707778,0.483142222,0.587128889,0.59978,0.447298333,0.484675833,0.3927,0.440505,0.43266,0.38459,0.42273,0.42824
2247,0.450501111,0.564151429,0.719656,0.489726923,0.543766667,0.486361389,0.592116667,0.60507,0.449286667,0.487186667,0.393956667,0.44254,0.4348,0.38612,0.42484,0.43071
2248,0.452651019,0.569048571,0.727015,0.491957692,0.545641111,0.489389167,0.596773889,0.60999,0.451073333,0.489479167,0.395076667,0.44443,0.43666,0.38746,0.4267,0.43299
2249,0.454608519,0.573578571,0.733881,0.494011538,0.547325556,0.492241667,0.601136111,0.61458,0.452671667,0.491565,0.39607,0.44615,0.43828,0.38864,0.42846,0.43506
2250,0.456393704,0.577721429,0.740307,0.495871538,0.548803889,0.494923333,0.605217222,0.61886,0.454096667,0.493443333,0.396923333,0.447665,0.43974,0.3897,0.43022,0.436895
2251,0.458031111,0.581575714,0.746347,0.497666154,0.550108889,0.497386389,0.608947778,0.62273,0.455346667,0.495153333,0.39771,0.449005,0.44111,0.39073,0.43191,0.438585
2252,0.459491111,0.585107143,0.75193,0.499352308,0.551251111,0.499701667,0.612410556,0.62628,0.456458333,0.496691667,0.39837,0.450205,0.44226,0.39161,0.43351,0.440035
2253,0.460795741,0.58833,0.757069,0.500907692,0.552243333,0.501905278,0.615642222,0.62955,0.457453333,0.498066667,0.398916667,0.4513,0.44321,0.39235,0.43505,0.441265
2254,0.461996944,0.591344286,0.761934,0.50237,0.553113333,0.504,0.618620556,0.63254,0.45831,0.4992725,0.39942,0.452255,0.44413,0.39305,0.43654,0.442455
2255,0.463067407,0.594068571,0.76638,0.503763077,0.553888333,0.505948056,0.621407222,0.63533,0.459063333,0.500351667,0.399826667,0.453085,0.44486,0.39365,0.43794,0.4435
2256,0.464026852,0.596531429,0.770447,0.505091538,0.554563889,0.507763333,0.623992778,0.63788,0.459718333,0.501328333,0.40017,0.453825,0.44546,0.39415,0.43931,0.4444
2257,0.464904259,0.598792857,0.774243,0.506341538,0.555123889,0.50948,0.626345556,0.64011,0.460268333,0.50221,0.40051,0.454515,0.44604,0.39459,0.4407,0.445195
2258,0.465695185,0.600891429,0.777711,0.507475385,0.555622778,0.511087222,0.628550556,0.64227,0.460791667,0.502965,0.40073,0.45511,0.44651,0.39499,0.44201,0.44588
2259,0.466396111,0.60279,0.780903,0.508566154,0.55605,0.512615278,0.630579444,0.64425,0.461228333,0.503633333,0.400893333,0.4556,0.44691,0.39533,0.44325,0.44647
2260,0.467014444,0.604485714,0.78387,0.509653077,0.556402778,0.514085,0.632432778,0.64595,0.461561667,0.504253333,0.40105,0.456005,0.44726,0.39558,0.44448,0.44699
2261,0.467614074,0.606047143,0.786532,0.510630769,0.556727222,0.515461944,0.634216111,0.64764,0.461903333,0.504831667,0.401126667,0.45641,0.44759,0.39584,0.44571,0.447475
2262,0.468149259,0.607464286,0.788938,0.511577692,0.556997778,0.516773056,0.635857778,0.64916,0.4622,0.505328333,0.40121,0.456765,0.44781,0.39609,0.44687,0.44791
2263,0.468609259,0.608752857,0.791127,0.512507692,0.557198889,0.518021389,0.637357222,0.65049,0.462426667,0.505733333,0.401303333,0.457045,0.44793,0.39629,0.44799,0.448275
2264,0.469021204,0.609961429,0.793131,0.513383077,0.557348889,0.5191925,0.638765556,0.65175,0.46257,0.506094167,0.401326667,0.45727,0.44807,0.39642,0.44913,0.44856
2265,0.469368519,0.61104,0.794956,0.514220769,0.557448889,0.520300833,0.640046667,0.65288,0.462695,0.506403333,0.401293333,0.45743,0.44813,0.39646,0.45026,0.448765
2266,0.469677593,0.612,0.796627,0.515002308,0.557506667,0.521362222,0.641256667,0.65392,0.46279,0.506681667,0.401226667,0.45758,0.44813,0.39649,0.45137,0.44891
2267,0.469978889,0.612871429,0.798149,0.515724615,0.557522222,0.522390278,0.642445,0.65488,0.462838333,0.506945,0.401166667,0.457765,0.44814,0.39659,0.45244,0.449045
2268,0.470233796,0.613721429,0.799482,0.516465385,0.557533333,0.523373333,0.643500556,0.65576,0.462908333,0.507099167,0.401106667,0.457845,0.44811,0.39662,0.45347,0.449185
2269,0.47046287,0.614487143,0.80071,0.51721,0.557537778,0.524328889,0.644511667,0.65655,0.462948333,0.5072525,0.40101,0.457895,0.44805,0.39669,0.45452,0.44925
2270,0.470678981,0.615151429,0.801865,0.517929231,0.557520556,0.52526,0.645503333,0.65727,0.46294,0.507435833,0.40089,0.45795,0.44798,0.39678,0.45561,0.449255
2271,0.470852685,0.615792857,0.802895,0.518604615,0.557462778,0.526153611,0.646363889,0.65794,0.462915,0.507519167,0.40079,0.457895,0.44794,0.39669,0.45664,0.449345
2272,0.471011389,0.616391429,0.803799,0.519264615,0.557392222,0.527050278,0.647213333,0.65856,0.462915,0.5076525,0.40065,0.457925,0.44781,0.39661,0.45761,0.44937
2273,0.471175648,0.616947143,0.80463,0.519910769,0.557328889,0.5279375,0.648045556,0.65916,0.462918333,0.507814167,0.400523333,0.45801,0.44764,0.3966,0.45859,0.449325
2274,0.471356111,0.617481429,0.805468,0.520533846,0.557283889,0.528779444,0.648787222,0.65981,0.46287,0.507888333,0.400516667,0.45798,0.44758,0.39662,0.45966,0.44928
2275,0.471506111,0.61794,0.806258,0.521155385,0.557238889,0.529603056,0.649530556,0.66039,0.462843333,0.507981667,0.40041,0.458,0.44745,0.39657,0.46068,0.44923
2276,0.471641204,0.618371429,0.806996,0.521780769,0.557187222,0.530422778,0.650253889,0.66091,0.462808333,0.508064167,0.400273333,0.457995,0.44732,0.39649,0.4617,0.44921
2277,0.471786481,0.618817143,0.807693,0.522405385,0.557134444,0.53125,0.650931667,0.66142,0.462735,0.508116667,0.400186667,0.4579,0.44727,0.39647,0.46274,0.44924
2278,0.471942037,0.619258571,0.808331,0.522990769,0.557103333,0.532098611,0.6516,0.66193,0.462735,0.508196667,0.400016667,0.457905,0.44717,0.39647,0.46378,0.449275
2279,0.472091019,0.61966,0.808942,0.523595385,0.557064444,0.532921111,0.652242778,0.66241,0.46274,0.508279167,0.39991,0.45794,0.44707,0.39645,0.46478,0.44924
2280,0.472227407,0.620025714,0.809545,0.524226923,0.557015,0.533718611,0.652862778,0.66286,0.462721667,0.508355,0.39988,0.45795,0.44698,0.3964,0.46574,0.44916
2281,0.472382963,0.620405714,0.81014,0.524848462,0.556996111,0.5345625,0.653478889,0.66339,0.46271,0.50845,0.399796667,0.45789,0.44689,0.39636,0.46675,0.44921
2282,0.472538704,0.620752857,0.810706,0.525463077,0.556967222,0.535401667,0.654068889,0.6638,0.462695,0.508533333,0.39972,0.457885,0.44687,0.3963,0.46781,0.449235
2283,0.472691759,0.62109,0.811247,0.526036154,0.556939444,0.536226667,0.654646111,0.66417,0.462683333,0.508604167,0.399653333,0.45792,0.44684,0.39624,0.4689,0.449215
2284,0.472847037,0.621445714,0.811781,0.526536923,0.556943333,0.537046389,0.655230556,0.66466,0.462706667,0.50866,0.399586667,0.45792,0.44674,0.3962,0.46996,0.44919
2285,0.472995741,0.62176,0.81229,0.527122308,0.556911111,0.537874722,0.655780556,0.66501,0.462733333,0.508748333,0.3995,0.457935,0.4467,0.39621,0.47097,0.449155
2286,0.47315,0.622065714,0.812783,0.527712308,0.556888889,0.538691667,0.656330556,0.66538,0.462748333,0.508825,0.399446667,0.45794,0.44669,0.39622,0.472,0.4491
2287,0.473315278,0.622381429,0.813266,0.528246923,0.556898333,0.539491944,0.656888333,0.66585,0.462753333,0.508875833,0.399443333,0.45794,0.44668,0.39619,0.47305,0.449055
2288,0.473462593,0.6227,0.813707,0.528806923,0.556886111,0.540309167,0.657380556,0.66623,0.462766667,0.50896,0.399376667,0.457905,0.44657,0.39619,0.47403,0.449135
2289,0.473617222,0.623024286,0.814183,0.529366923,0.556891111,0.541140556,0.657883889,0.66665,0.462776667,0.509036667,0.399326667,0.45791,0.44652,0.39614,0.47507,0.449125
2290,0.473777963,0.623324286,0.814683,0.529923846,0.556911667,0.541971667,0.658396667,0.66708,0.462786667,0.509108333,0.399286667,0.457925,0.44654,0.39606,0.47617,0.449045
2291,0.47392787,0.62357,0.815139,0.530483077,0.556921667,0.542778056,0.658874444,0.66745,0.462795,0.509200833,0.39917,0.457885,0.44653,0.39606,0.47717,0.44909
2292,0.474101296,0.623854286,0.815575,0.530992308,0.556926667,0.543589722,0.659389444,0.66786,0.462808333,0.509298333,0.39918,0.457885,0.4465,0.39607,0.47818,0.44913
2293,0.474271574,0.624155714,0.816026,0.531512308,0.556923333,0.544398333,0.659893889,0.66825,0.462808333,0.5093725,0.399183333,0.45791,0.44645,0.39607,0.47924,0.44916
2294,0.474411481,0.624412857,0.816497,0.532095385,0.556915556,0.5452,0.660341111,0.66857,0.46279,0.509406667,0.399046667,0.45792,0.44639,0.39604,0.48036,0.44918
2295,0.474591481,0.624647143,0.816909,0.532639231,0.556931667,0.546023889,0.660825556,0.669,0.462823333,0.509476667,0.399033333,0.457955,0.44637,0.39605,0.48144,0.449175
2296,0.474764352,0.624868571,0.817287,0.533180769,0.556945,0.546810278,0.661292222,0.66936,0.462863333,0.5095725,0.399043333,0.457995,0.44633,0.39606,0.48248,0.449175
2297,0.474909074,0.625111429,0.817666,0.533727692,0.556951667,0.547565278,0.66173,0.66961,0.462896667,0.509671667,0.399023333,0.45801,0.44626,0.39603,0.48348,0.4492
2298,0.475071296,0.625434286,0.818067,0.534241538,0.557003333,0.5484075,0.662220556,0.67003,0.46296,0.509753333,0.399003333,0.457975,0.4463,0.39599,0.48448,0.44915
2299,0.475256574,0.625691429,0.818496,0.534748462,0.557020556,0.549226667,0.662683333,0.67042,0.463006667,0.509855833,0.398986667,0.458,0.4463,0.39599,0.48557,0.44918
2300,0.475439722,0.625905714,0.818934,0.535281538,0.557023889,0.550009722,0.663127778,0.67076,0.463038333,0.509954167,0.39896,0.45802,0.4463,0.39598,0.48671,0.449235
2301,0.475590093,0.62617,0.819352,0.535873077,0.557063889,0.550789167,0.663578889,0.67112,0.463065,0.510019167,0.398916667,0.45796,0.44636,0.39588,0.48777,0.44922
2302,0.475755648,0.626425714,0.81971,0.536451538,0.557084444,0.551593333,0.664022778,0.67145,0.463093333,0.510089167,0.398903333,0.45802,0.44636,0.39592,0.48875,0.449215
2303,0.47592463,0.626667143,0.820028,0.536979231,0.557088889,0.552393333,0.66446,0.67179,0.463133333,0.510156667,0.398916667,0.458055,0.44631,0.39596,0.48975,0.44925
2304,0.476083611,0.626877143,0.820364,0.537476154,0.557090556,0.553176111,0.664893333,0.67214,0.463185,0.5102075,0.39893,0.458005,0.44626,0.39591,0.49081,0.449305
2305,0.476266296,0.627081429,0.820833,0.538088462,0.557152222,0.553970278,0.665342778,0.67254,0.463243333,0.510273333,0.39886,0.45813,0.44635,0.3959,0.49185,0.44925
2306,0.476463426,0.627335714,0.821222,0.538639231,0.557168889,0.554758611,0.665796667,0.67292,0.463293333,0.510399167,0.398843333,0.4582,0.44639,0.39592,0.49292,0.449285
2307,0.476650648,0.627597143,0.821532,0.539120769,0.557150556,0.555535278,0.666245556,0.67327,0.463321667,0.510539167,0.39888,0.45819,0.44635,0.39593,0.494,0.449375
2308,0.476794444,0.627762857,0.82194,0.539661538,0.557182778,0.556311667,0.666682778,0.67365,0.46333,0.510571667,0.398883333,0.458185,0.44628,0.39587,0.49503,0.44935
2309,0.476963241,0.627994286,0.822292,0.540216923,0.557211667,0.557082778,0.667103889,0.67401,0.463403333,0.510674167,0.398866667,0.458175,0.44629,0.39587,0.49602,0.44936
2310,0.477161204,0.628241429,0.82258,0.540760769,0.557230556,0.557832778,0.667531667,0.6744,0.463456667,0.5107875,0.398856667,0.45818,0.44632,0.39594,0.49709,0.44942
2311,0.477365278,0.628445714,0.822854,0.541286923,0.557253333,0.558555833,0.667985556,0.67483,0.463421667,0.510830833,0.39885,0.458215,0.44629,0.39603,0.49831,0.44951
2312,0.477522963,0.628677143,0.823185,0.54187,0.557296111,0.559308889,0.668429444,0.67522,0.463511667,0.510896667,0.398793333,0.45828,0.44625,0.39596,0.49931,0.449485
2313,0.477693241,0.628884286,0.823539,0.542402308,0.557311667,0.560061111,0.668888889,0.6756,0.463568333,0.510990833,0.39879,0.45831,0.44627,0.39591,0.50033,0.44947
2314,0.477883241,0.62906,0.823887,0.542863077,0.557297778,0.560799722,0.669363333,0.67597,0.463538333,0.511085833,0.39884,0.458295,0.44633,0.39595,0.50143,0.44951
2315,0.478039722,0.629247143,0.824224,0.543358462,0.557308889,0.561540278,0.669800556,0.67633,0.463563333,0.5111225,0.398736667,0.458295,0.44637,0.39599,0.50241,0.44954
2316,0.478225648,0.629508571,0.82453,0.543853846,0.557337222,0.562275,0.670273889,0.67671,0.463633333,0.5111925,0.39876,0.45834,0.44636,0.39599,0.50352,0.449525
